;Afghanistan;Albania;Algeria;Andorra;Angola;Anguilla;Antigua and Barbuda;Argentina;Armenia;Aruba;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bermuda;Bhutan;Bosnia and Herzegovina;Botswana;Brazil;British Virgin Islands;Brunei Darussalam;Bulgaria;Burkina Faso;Burundi;Cambodia;Canada;Cape Verde;Cayman Islands;Central African Republic;Chad;Chile;China;Colombia;Comoros;Congo;Cook Islands;Costa Rica;Côte d'Ivoire;Croatia;Cuba;Cyprus;Czech Republic;North Korea;Democratic Republic of the Congo;Denmark;Djibouti;Dominica;Dominican Republic;Ecuador;Egypt;El Salvador;Equatorial Guinea;Eritrea;Estonia;Ethiopia;Faeroe Islands;Falkland Islands (Malvinas);Micronesia (Federated States of);Fiji;Finland;France;French Guiana;French Polynesia;Gabon;Gambia;Georgia;Germany;Ghana;Gibraltar;Greece;Greenland;Grenada;Guadeloupe;Guatemala;Guinea;Guinea-Bissau;Guyana;Haiti;Honduras;Hong Kong;Hungary;Iceland;India;Indonesia;Iraq;Ireland;Iran;Israel;Italy;Jamaica;Japan;Jordan;Kazakhstan;Kenya;Kiribati;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia;Libya;Liechtenstein;Lithuania;Luxembourg;Macao;Macedonia (Republic of);Madagascar;Malawi;Malaysia;Maldives;Mali;Malta;Marshall Islands;Martinique;Mauritania;Mauritius;Mexico;Mongolia;Montenegro;Montserrat;Morocco;Mozambique;Myanmar;Namibia;Nauru;Nepal;Netherlands Antilles;Netherlands;New Caledonia;New Zealand;Nicaragua;Niger;Nigeria;Niue;Norway;Occupied Palestinian Territory;Oman;Pakistan;Palau;Panama;Papua New Guinea;Paraguay;Peru;Philippines;Bolivia;Poland;Portugal;Qatar;Cameroon;South Korea;Moldova;Réunion;Romania;Russian Federation;Rwanda;Saint Helena;Saint Lucia;Samoa;Sao Tome and Principe;Saudi Arabia;Senegal;Serbia;Seychelles;Sierra Leone;Singapore;Slovakia;Slovenia;Solomon Islands;Somalia;South Africa;Spain;Sri Lanka;Saint Kitts and Nevis;Saint Pierre and Miquelon;Saint Vincent and the Grenadines;Sudan;Suriname;Swaziland;Sweden;Switzerland;Syria;Taiwan;Tajikistan;Thailand;Timor-Leste;Togo;Tonga;Trinidad and Tobago;Tunisia;Turkey;Turkmenistan;Turks and Caicos Islands;Uganda;Ukraine;United Arab Emirates;United Kingdom;Tanzania;United States of America;Uruguay;Uzbekistan;Vanuatu;Venezuela;Viet Nam;Wallis and Futuna Islands;Yemen;Zambia;Zimbabwe;KP Annex B;Non KP Annex B;OECD;Non-OECD;EU28;Africa;Asia;Central America;Europe;Middle East;North America;Oceania;South America;Bunkers;Statistical Difference;World
1970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;437.2251;;14850.192
1971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;461.0704;;15418.112
1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;492.339;;16033.664
1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;527.5391;;16905.696
1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;489.3822;;16938.672
1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;448.437;;16839.744
1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;439.7716;;17821.696
1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;450.3019;;18415.264
1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;456.5344;;18638.768
1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;458.447;;19672.016
1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;447.0043;;19466.832
1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;412.8375;;18873.264
1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;374.1054;;18726.704
1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;358.8375;;18660.752
1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;360.2188;;19338.592
1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;368.0598;;19924.832
1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;393.825;;20540.384
1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;431.96;;21068
1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;447.0703;;21848.432
1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;463.8917;;22328.416
1990;;7.2927;;;;;;116.1819;3.137;;243.7068;88.0944;35.5113;;11.8458;19.9176;;59.2258;154.0418;;1.0379;;;;2.1764;235.8857;;4.3336;63.969;0.80508;;1.1546;487.6479;;;;;32.3876;2299.3424;63.9509;;;;5.1525;6.8883;21.2778;;5.6479;151.4011;;;61.8925;;;9.4769;16.6568;83.0135;4.1211;;;31.2488;3.944;;;;;79.9593;496.764;;;;;10.6817;1188.4463;4.9668;;96.2423;;;;6.71;1.0552;;;;3.3274;88.362;88.6386;;683.0401;142.8876;;39.4031;200.7793;50.4312;560.6661;7.3872;1307.9749;16.0933;280.3639;8.2641;;48.1268;14.9323;0.60117;20.9283;;;;;;40.185;11.9503;;;1.4243;1.4708;69.4246;;;2.92;;;;2.6714;316.34;8.9467;;;32.4328;3.2936;;0.025648;;1.1336;;199.117;;26.6042;3.0422;;41.5536;;43.7794;;13.0622;73.1476;;2.9045;;3.6252;23.6378;61.9946;5.403;320.8154;52.1538;11.1339;2.4162;319.5039;;;164.1378;2014.6713;0.54227;;;;;201.9429;3.3486;;;;73.669;72.5447;15.6305;;;225.7596;263.7128;6.3591;;;;;;;85.1778;85.7148;;176.5559;;126.6685;;1.1212;;11.7626;16.2518;207.5043;;;1.6223;514.3944;53.4933;657.9013;3.7861;5028.1145;4.8713;;;94.1004;23.461;;;2.9491;18.0845;14781.9047;7592.6038;12865.5116;9506.0003;5034.8678;603.2405;6194.1369;98.7308;7866.7524;899.5924;5834.0337;276.9224;601.0815;529.7299;-477.1289;22427.344
1991;;4.2765;;;;;;122.8058;2.8047;;244.4856;89.8123;26.9574;;12.2207;20.8245;;62.9591;154.3866;;1.1585;;;;2.1471;241.95;;4.0478;44.7306;0.84934;;1.2245;486.1808;;;;;31.2027;2376.4198;61.9752;;;;5.2287;6.7221;15.8553;;5.7453;134.0835;;;65.5347;;;10.2221;16.4297;79.891;4.6522;;;31.4797;3.9836;;;;;73.8513;507.9553;;;;;11.8425;1138.3588;5.1137;;94.8821;;;;6.7111;1.0736;;;;3.4554;94.9449;80.8697;;711.6679;164.1556;;40.8984;216.9136;51.1212;554.7476;7.3831;1322.9415;14.3274;207.2615;7.4357;;18.1051;14.9582;0.65981;19.2204;;;;;;43.2924;12.472;;;1.5018;1.4994;76.9078;;;2.9896;;;;2.8061;332.8202;8.4259;;;32.6693;3.203;;1.0149;;1.5364;;204.2555;;26.7534;2.592;;42.2559;;41.1972;;13.9083;71.195;;3.0169;;3.7039;23.2654;61.9346;5.6631;336.2725;54.097;16.1609;1.8543;332.1553;;;132.8244;2033.4576;0.48731;;;;;245.8542;3.5891;;;;76.303;56.6639;14.9554;;;244.448;268.9759;7.0292;;;;;;;83.945;87.3997;;177.3022;;129.1452;;1.2113;;15.1267;17.2984;204.5196;;;1.6593;449.143;58.3639;663.7246;3.9357;4948.4567;5.4083;;;97.7729;23.3466;;;3.1498;17.933;14561.0851;7757.7423;12771.4562;9544.4469;4926.8802;622.6225;6284.0083;102.6506;7690.022;957.2348;5769.4316;277.9939;614.8421;504.9757;-114.5656;22709.472
1992;;2.7579;;;;;;130.5483;2.6172;;247.0611;91.4714;14.1652;;11.7741;23.3289;;43.6234;170.629;;1.235;;;;3.272;241.6712;;4.4075;42.61;0.86448;;1.2984;499.95;;;;;33.5678;2545.6278;68.6963;;;;5.722;6.5772;18.1894;;6.9229;142.0984;;;68.6093;;;11.135;20.7251;88.5913;4.9998;;;25.7418;4.0607;;;;;101.6544;546.1469;;;;;9.4967;1196.5159;5.1924;;103.2687;;;;8.0566;1.0736;;;;3.9439;103.0139;91.2613;;766.3567;187.3344;;42.2514;218.6664;59.0516;601.0843;6.9452;1406.6231;17.1221;131.1101;8.5466;;26.5292;17.4441;0.71149;17.8499;;;;;;50.4038;12.2422;;;1.5052;1.4887;85.4217;;;3.2414;;;;3.099;340.1563;8.9768;;;37.2239;3.0598;;1.1212;;1.8948;;231.138;;28.0414;3.1257;;59.9489;;50.6501;;14.2344;78.0512;;3.5105;;4.1527;23.3823;75.5602;6.5654;344.3255;60.2249;23.1492;4.3304;383.6027;;;119.0202;757.8545;0.48731;;;;;262.4009;3.7111;;;;86.121;54.1338;18.7537;;;228.9388;290.1423;7.9794;;;;;;;93.5194;94.2289;;223.1848;;163.3886;;1.2492;;15.2507;21.4134;236.8954;;;1.7157;408.36;60.593;678.9668;3.8712;5131.3722;6.1098;;;95.2257;23.3708;;;3.1511;18.1386;13839.813;8252.2764;13475.38;8613.2904;5222.417;649.8472;6717.5446;110.7777;6662.3473;1060.8345;5973.364;282.0519;635.3002;521.636;-131.4214;22482.304
1993;;2.6449;;;;;;126.5037;2.0499;;248.2235;87.6714;24.7899;;14.7448;22.7849;;36.6916;161.4973;;1.4383;;;;3.4955;249.723;;4.7904;45.5423;0.86201;;1.3105;487.0572;;;;;35.9633;2717.9808;70.7929;;;;5.7693;7.3267;18.2757;;6.2114;128.2877;;;66.5681;;;11.7627;23.1643;94.9949;5.2625;;;19.0347;4.0931;;;;;83.6932;504.8048;;;;;8.0957;1152.7478;5.7079;;98.3878;;;;7.5064;1.1029;;;;3.6941;98.4838;83.8456;;776.1655;197.2241;;40.1417;210.2506;59.4543;551.1095;7.7121;1379.1765;16.4999;164.6554;8.8928;;35.7253;12.9971;0.73939;14.1598;;;;;;30.024;12.3639;;;1.5735;1.6095;93.2333;;;3.1472;;;;3.218;341.087;5.7106;;;36.6591;3.355;;1.1505;;2.0757;;215.2901;;28.0499;2.958;;56.901;;47.4767;;15.9245;82.6752;;3.4049;;4.2664;26.1422;71.2569;7.7567;334.5449;58.8327;26.9565;4.4423;398.6339;;;111.4196;1097.7781;0.49464;;;;;291.4905;3.8235;;;;87.6795;50.2488;17.5627;;;232.2821;270.22;8.0558;;;;;;;86.51;86.2148;;213.0211;;161.3946;;1.2847;;12.4804;19.9425;220.7495;;;1.8922;342.7681;66.5975;644.3589;4.1536;5201.1105;5.6225;;;108.9888;25.4264;;;3.3629;17.3481;13808.2502;8538.9912;13200.9186;9143.0707;4896.5015;661.5001;6931.4336;106.8944;6579.9295;1090.4881;6031.1638;283.0561;662.7538;539.1095;-415.0389;22471.312
1994;;2.3465;;;;;;130.836;2.0546;;256.4334;87.4218;19.5489;;15.2947;25.0771;;28.8357;161.4971;;1.5921;;;;3.4918;263.8169;;5.104;41.5535;0.88594;;1.4943;492.3595;;;;;38.3509;2710.7537;74.6364;;;;6.9229;6.2626;17.8553;;6.2197;120.9513;;;68.5269;;;12.5296;15.0347;90.1861;5.876;;;17.9608;4.0574;;;;;77.2995;498.3995;;;;;4.9245;1126.656;6.1245;;98.6548;;;;8.5303;1.2274;;;;4.0134;124.3212;76.907;;819.4154;201.4136;;40.8865;233.3344;62.3398;533.4391;7.8016;1453.3667;18.1863;140.713;9.2501;;40.2536;10.2045;0.84434;13.3174;;;;;;26.6288;11.5502;;;1.7972;1.6585;94.0297;;;3.2694;;;;3.2147;355.7193;5.59;;;37.5416;3.4015;;1.319;;2.3102;;211.0229;;28.798;3.1728;;47.0663;;47.1244;;17.7278;89.1543;;3.588;;4.8731;26.3343;74.2399;8.3119;322.1718;59.4788;26.8225;4.3144;417.5042;;;104.0854;1164.3643;0.47266;;;;;287.4821;3.9637;;;;94.617;43.7807;16.6329;;;248.6781;273.5067;8.8018;;;;;;;85.4705;85.7985;;214.4594;;167.4212;;1.3493;;14.0746;17.9383;200.8103;;;1.8515;265.8547;74.6121;636.6916;4.0672;5299.0947;5.3743;;;109.2159;28.6936;;;3.3476;17.9838;13868.6105;8689.7405;13306.6062;9248.6754;4781.8359;670.6306;7089.8514;115.2549;6440.5366;1119.7498;6149.1818;292.0559;681.0676;558.9852;-250.3122;22867.024
