;Afghanistan;Albania;Algeria;Andorra;Angola;Anguilla;Antigua and Barbuda;Argentina;Armenia;Aruba;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bermuda;Bhutan;Bosnia and Herzegovina;Botswana;Brazil;British Virgin Islands;Brunei Darussalam;Bulgaria;Burkina Faso;Burundi;Cambodia;Canada;Cape Verde;Cayman Islands;Central African Republic;Chad;Chile;China;Colombia;Comoros;Congo;Cook Islands;Costa Rica;Côte d'Ivoire;Croatia;Cuba;Cyprus;Czech Republic;North Korea;Democratic Republic of the Congo;Denmark;Djibouti;Dominica;Dominican Republic;Ecuador;Egypt;El Salvador;Equatorial Guinea;Eritrea;Estonia;Ethiopia;Faeroe Islands;Falkland Islands (Malvinas);Micronesia (Federated States of);Fiji;Finland;France;French Guiana;French Polynesia;Gabon;Gambia;Georgia;Germany;Ghana;Gibraltar;Greece;Greenland;Grenada;Guadeloupe;Guatemala;Guinea;Guinea-Bissau;Guyana;Haiti;Honduras;Hong Kong;Hungary;Iceland;India;Indonesia;Iraq;Ireland;Iran;Israel;Italy;Jamaica;Japan;Jordan;Kazakhstan;Kenya;Kiribati;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia;Libya;Liechtenstein;Lithuania;Luxembourg;Macao;Macedonia (Republic of);Madagascar;Malawi;Malaysia;Maldives;Mali;Malta;Marshall Islands;Martinique;Mauritania;Mauritius;Mexico;Mongolia;Montenegro;Montserrat;Morocco;Mozambique;Myanmar;Namibia;Nauru;Nepal;Netherlands Antilles;Netherlands;New Caledonia;New Zealand;Nicaragua;Niger;Nigeria;Niue;Norway;Occupied Palestinian Territory;Oman;Pakistan;Palau;Panama;Papua New Guinea;Paraguay;Peru;Philippines;Bolivia;Poland;Portugal;Qatar;Cameroon;South Korea;Moldova;Réunion;Romania;Russian Federation;Rwanda;Saint Helena;Saint Lucia;Samoa;Sao Tome and Principe;Saudi Arabia;Senegal;Serbia;Seychelles;Sierra Leone;Singapore;Slovakia;Slovenia;Solomon Islands;Somalia;South Africa;Spain;Sri Lanka;Saint Kitts and Nevis;Saint Pierre and Miquelon;Saint Vincent and the Grenadines;Sudan;Suriname;Swaziland;Sweden;Switzerland;Syria;Taiwan;Tajikistan;Thailand;Timor-Leste;Togo;Tonga;Trinidad and Tobago;Tunisia;Turkey;Turkmenistan;Turks and Caicos Islands;Uganda;Ukraine;United Arab Emirates;United Kingdom;Tanzania;United States of America;Uruguay;Uzbekistan;Vanuatu;Venezuela;Viet Nam;Wallis and Futuna Islands;Yemen;Zambia;Zimbabwe;KP Annex B;Non KP Annex B;OECD;Non-OECD;EU28;Africa;Asia;Central America;Europe;Middle East;North America;Oceania;South America;World
1981;;11982;185616;;29082;;;267306;;;327697;156151;;;12701;73598;;;204432;;4849;;;;3862;1093548;;16854;54166;;;;616297;;;;;62899;652575;165879;;8217;;15280;32118;;35045;5875;147908;85376;23798;105563;;;25406;54161;184276;19752;;;;22652;;;;;86450;1128836;;;14172;;;1641796;19234;437;161781;;;;38862;;;;13743;11306;78203;125017;5197;866583;398787;573709;44922;336885;62279;1070736;11181;2169742;17153;;28675;;82295;;;;24944;;;80483;;;10003;;;;;98647;;;3412;;;;4217;779229;;;;60009;5440;12609;;;13742;1225;312668;;55628;13161;;247997;;108722;;23439;172078;;14502;;17138;123600;193772;22445;282656;119175;35966;24032;198633;;;170220;;;;;;;568426;10120;;;;48327;54560;;;;281790;574450;35518;;;;34143;;;169985;188526;32261;141837;;159791;;3897;;19242;30349;275261;;;;;183811;968738;16630;6081124;26782;;;235030;53632;;25885;16984;3511;17143146;12606493;18297061;11452578;7599500;1376153;7840114;218705;8105004;2280900;7476650;383325;2068788;29896469
1982;;12336;197496;;29082;;;254055;;;320377;159292;;;11741;75347;;;205649;;4957;;;;4332;1099894;;17521;55430;;;;597684;;;;;56400;711959;167452;;10156;;14167;32182;;38170;6228;150382;93919;23689;109483;;;25838;54494;202533;18507;;;;22859;;;;;89086;1156125;;;13733;;;1635313;17903;447;159949;;;;37490;;;;13350;11149;80509;128569;5309;896703;403190;501132;45948;380535;63576;1075164;11413;2243006;18420;;29107;;72161;;;;15768;;;81709;;;10116;;;;;104507;;;3490;;;;4449;773719;;;;65781;5065;13316;;;14261;1209;308788;;56144;13054;;245385;;108858;;26151;183328;;15278;;16898;122859;200785;21561;269182;121720;33009;25838;215103;;;177030;;;;;;;505341;10914;;;;51800;55472;;;;280709;581610;36989;;;;36178;;;172108;186057;32946;147474;;168344;;3758;;20019;30199;285068;;;;;171461;989015;16639;5964940;24169;;;230162;58030;;27748;16506;3604;17137806;12754615;18299212;11593209;7665149;1414763;8154398;219644;8170003;2172805;7336343;376521;2047944;30040067
1983;;12472;208161;;30304;;;263900;;;335213;164028;;;12490;78373;;;206290;;4742;;;;4901;1062390;;17609;57332;;;;613021;;;;;54264;789563;170105;;10750;;14572;30927;;40236;6576;152178;103229;24024;112386;;;27033;54311;217522;18791;;;;24742;;;;;91780;1170367;;;14503;;;1661027;17086;464;158224;;;;36525;;;;13153;11046;85321;129499;5194;962063;437259;709864;45835;428513;65712;1087735;11630;2311659;18786;;29488;;79675;;;;19348;;;77844;;;10419;;;;;111039;;;3469;;;;4466;740481;;;;65414;4270;13900;;;13836;1234;315180;;58084;13656;;232992;;113068;;30510;195754;;14591;;16384;108361;204549;20689;284132;121510;31252;27612;241307;;;187828;;;;;;;463820;10333;;;;56238;56142;;;;275526;591906;38769;;;;36924;;;175379;187246;33416;159744;;177744;;3554;;18177;31613;299233;;;;;163323;1024860;16492;6241280;21685;;;221497;62150;;28664;16181;3661;17668802;13269429;18824639;12113592;7814082;1424032;8576435;220644;8322185;2413270;7594782;393297;1993586;31088650
1984;;12316;219818;;32122;;;269737;;;352810;164112;;;13115;82434;;;211378;;5118;;;;5320;1118368;;17715;59279;;;;647177;;;;;58593;909577;175812;;11500;;15476;30091;;43426;7152;155333;113318;25355;117068;;;27372;55737;230773;19042;;;;24037;;;;;94632;1187860;;;15592;;;1707917;18563;476;161405;;;;36707;;;;13184;11526;93831;132941;5409;998821;468620;710067;47831;421770;66325;1122824;11451;2414849;20410;;30006;;83850;;;;27954;;;71383;;;11063;;;;;119658;;;3501;;;;4676;767135;;;;68251;3992;14586;;;15176;1272;324830;;60863;13442;;228282;;119732;;35608;205670;;14987;;16845;113996;189568;20648;300210;119225;36248;29676;265097;;;198910;;;;;;;449495;10720;;;;61202;57303;;;;289575;602469;40746;;;;35074;;;182797;192879;32056;174632;;187969;;3752;;17131;33430;319317;;;;;169884;1052233;16569;6694333;21438;;;224691;67371;;29495;16127;3591;18499672;13770380;19717950;12552102;8022273;1463393;8992396;225016;8545975;2445089;8108645;413673;2075865;32423080
1985;;12535;227951;;33246;;;249273;;;366684;168213;;;12491;85091;;;214869;;5503;;;;5699;1207232;;17451;60870;;;;677460;;;;;62773;1032369;181242;;11364;;15637;31446;;44120;7501;156277;124185;25473;121779;;;26791;57930;246009;19160;;;;21358;;;;;97757;1206987;;;15229;;;1747676;19508;493;165455;;;;36483;;;;13278;12008;94542;132605;5587;1051302;484917;608336;49307;430480;69002;1154241;11114;2567790;21115;;31296;;80280;;;;34747;;;71820;;;11372;;;;;118315;;;3592;;;;5001;788402;6984;;;72568;4032;15002;;;16108;1305;333211;;61845;12894;;247281;;126142;;40596;221284;;15727;;17607;117188;175717;20302;316720;122572;31527;32069;284903;;;198713;;;;;;;430058;11072;;;;60804;59308;;;;286067;616455;42783;;;;32871;;;186746;199965;34016;181735;;196704;;3960;;16425;35319;332861;;;;;163778;1090107;17228;6978124;21752;;;225126;69935;;30498;16387;3840;19194837;14113290;20473195;12834932;8222333;1513597;9427542;224942;8758823;2350283;8443986;428529;2160425;33457765
1986;;13242;228863;;34176;;;268905;;;375676;172084;;;12639;88706;;;218786;;5623;;;;6165;1303670;;16977;63431;;;;692352;;;;;66275;1123218;191823;;10584;;16542;32471;;44162;7779;159534;128841;26675;127806;;;27735;59937;252519;19196;;;;23422;;;;;100339;1234217;;;15106;;;1787652;20523;513;166312;;;;36535;;;;13319;12095;104994;134640;5937;1101518;513840;491230;49096;391001;71894;1187252;11323;2640486;22596;;33542;;87156;;;;32394;;;63676;;;12508;;;;;119679;;;3732;;;;5488;758806;7639;;;78591;3939;14843;;;16844;1341;342497;;63507;12762;;225634;;131236;;41409;233459;;16289;;18482;128907;181721;19779;330235;127648;32691;34241;319774;;;203484;;;;;;;451950;11416;;;;61586;61779;28940;;;286118;636510;44647;;;;34651;;;191772;203682;32334;201733;;207589;;4023;;15887;34808;356212;;;;;139280;1133846;18196;7223186;23668;;;239782;71885;;31504;16506;3921;19806430;14515191;21112476;13209145;8481879;1510877;9887946;227186;9035063;2225794;8674344;439183;2321228;34447617
1987;;13137;227261;;36876;;;276730;;;396620;174419;;;13953;92017;;;223833;;5538;;;;6897;1350597;;17318;67271;;;;720339;;;;;70645;1253511;202127;;10604;;17679;32358;;43101;8329;160435;137384;27389;128177;;;30541;59782;258881;19678;;;;26668;;;;;103841;1263695;;;12516;;;1812717;21507;537;162555;;;;37830;;;;13257;12825;119062;140094;6445;1145197;541073;483964;51385;385513;77027;1225149;12212;2748942;23250;;35534;;94253;;;;37813;;;54306;;;13002;;;;;126128;;;3885;;;;5976;772888;7903;;;76591;4518;14249;;;17129;1367;349112;;64189;12672;;201374;;133572;;39984;248522;;15994;;19883;139219;189556;20266;335433;135794;32987;33505;358997;;;205113;;;;;;;433945;12112;;;;68221;63299;28671;;;292129;671818;45417;;;;39578;;;198203;206911;32950;223277;;227350;;4043;;15162;37140;389996;;;;;143990;1185574;19330;7473216;25560;;;248370;74461;;32670;16947;3966;20449824;15029189;21846993;13632020;8711804;1503544;10378622;232318;9269133;2254965;8966443;460809;2413179;35608829
1988;;12951;224988;;38941;;;269655;;;412335;180168;;;14930;94004;;;234405;;5727;;;;8239;1349210;;17508;74634;;;;754466;;;;;75811;1395158;210333;;10791;;18355;32725;;44698;9049;163726;145140;27518;127994;;;31199;63303;272604;20048;;;;26802;;;;;109263;1322680;;;14124;;;1879919;22717;564;169525;;;;39303;;;;13329;13416;129196;140003;6439;1255454;575462;435568;54066;361229;79268;1276536;12697;2945400;22820;;37738;;84781;;;;27146;;;58420;;;14102;;;;;138662;;;4212;;;;6382;782514;8307;;;84567;4889;12631;;;18448;1414;361126;;64059;11095;;216563;;133341;;42369;267473;;13854;;21059;127107;202356;20856;348732;145963;34542;30884;400858;;;204089;;;;;;;469633;12040;;;;75775;64528;27913;;;304398;706043;46540;;;;39447;;;203275;213693;37322;235717;;257560;;4312;;14568;37167;398266;;;;;140219;1245232;20471;7787364;25939;;;262829;78285;;34402;18012;4265;21371019;15560805;22829013;14102811;9067183;1564731;11063681;233976;9625699;2216897;9324344;476394;2426102;37067336
1989;;14225;234888;;39097;;;249441;;;429445;187171;;;14984;96459;;;242537;;5563;;;;9315;1393457;;17320;72179;;;;772388;;;;;83816;1452360;217521;;11072;;19284;33690;;45002;9768;171144;153683;27169;128727;;;32572;63940;286159;20241;;;;26706;;;;;114811;1378071;;;15331;;;1953171;23872;576;175967;;;;40852;;;;13184;13996;132138;141034;6456;1330121;627741;468235;57210;383545;79724;1319790;13608;3103573;19750;;39508;;106735;;;;15622;;;62637;;;15484;;;;;151222;;;4556;;;;6667;815366;8654;;;86569;5207;13098;;;19247;1477;377088;;64167;10906;;230569;;134671;;47350;280739;;14070;;22520;112236;214913;21647;349730;155364;36371;30322;427924;;;192253;;;;;;;469926;12519;;;;83525;65308;28065;;;311688;740124;47611;;;;42971;;;208672;222947;33978;259952;;288958;;4487;;14447;37816;399268;;;;;157519;1273641;21241;8074006;26225;;;240305;84050;;35503;17828;4487;22155194;16172808;23696860;14631142;9361865;1627378;11637183;239639;9933309;2304013;9661760;493612;2431108;38468200
1990;;12863;236767;;38980;;;243457;11803;;428919;195305;54328;;15649;102190;;73414;250146;;6063;;;5135;9945;1333538;;17509;65598;;;;773384;;;;;86915;1507549;230664;;11183;;20037;33321;63989;43675;10491;169064;147994;25385;130797;;;30795;66293;302475;21219;;;16234;27434;;;;;115391;1414180;;;16127;;34401;2055810;24667;581;175967;;;;42120;;;;13122;14010;137200;136103;6531;1403722;684248;324486;62053;436044;85556;1345998;14180;3276516;19942;185487;41164;;92313;13601;;26921;19768;;;64964;;46222;16308;;16273;;;164847;;;4843;;;;7146;856691;8378;;;90061;5259;13467;;;20139;1539;392862;;64297;10896;;260003;;137266;;47288;293256;;15210;;23448;106463;221440;22650;311826;161502;31043;28471;467710;21216;;181487;1872278;;;;;;509064;12435;88012;;;91967;63564;32732;;;310698;768111;50658;;;;40620;;;210247;231140;36575;277814;17166;321226;;4476;;14665;40822;436221;27312;;;486026;186389;1283566;22738;8228918;26303;55637;;255848;88338;;35964;17742;4801;25197258;14141966;24387830;14951394;9707317;1683747;9695903;241468;12658052;2312266;9858993;493216;2395579;39510319
1991;;9057;233925;;38512;;;274302;10422;;430281;202027;53947;;17406;105603;;72533;254731;;6319;;;4514;10687;1353702;;18059;60058;;;;756987;;;;;93843;1646244;235917;;11450;;20553;33334;50495;39005;10569;149427;140299;23247;132498;;;31086;69138;305738;21978;;;14932;25476;;;;;108468;1428878;;;17112;;27143;2160826;25970;573;181422;;;;43661;;;;13288;14465;145023;119918;6517;1418557;745336;160296;63251;490961;92166;1366706;14866;3385439;20306;165083;41756;;54423;12533;;23530;27319;;;75268;;43599;17717;;15269;;;180583;;;5146;;;;7463;892863;7650;;;96274;5516;13379;7622;;21421;1576;402444;;63584;10875;;258397;;141528;;50161;308099;;16643;;24267;108769;220159;23843;289950;168557;30247;27387;513138;17822;;158075;1777786;;;;;;555408;12753;79402;;;97932;54300;29819;;;307534;787667;52988;;;;43671;;;207837;229023;39465;299718;15947;348718;;4445;;15058;42416;440263;26054;;;445148;187992;1266977;23209;8222939;27234;55363;;280741;93603;;38227;17735;5066;25203341;14536708;24676923;15063126;9759824;1708282;10128440;243054;12558996;2242867;9872789;493865;2491756;39905430
